Product Name,Category,Unit Price,Cost Price,Competitor Price,Quantity Sold,Revenue,Inventory,Season,Date
Ceramic Essential Oil Diffuser,Home Goods,1888.53,800,1913.51,9,16996.77,119.0,Spring,2026-04-10
UltraHD 4K Smart TV,Electronics,45669.31,32000,45309.08,1,45669.31,28.0,Spring,2026-04-11
Classic Denim Jacket,Apparel,2499.55,1200,2367.27,6,14997.3,500.0,Spring,2026-04-11
Ergonomic Office Chair,Home Goods,11420.69,6000,10250.95,4,45682.76,155.0,Spring,2026-04-11
Ceramic Essential Oil Diffuser,Home Goods,1804.09,800,1875.68,8,14432.72,115.0,Spring,2026-04-11
UltraHD 4K Smart TV,Electronics,46116.48,32000,43461.47,6,276698.88,22.0,Spring,2026-04-12
Wireless Noise-Canceling Headphones,Electronics,7848.81,4500,8453.16,10,78488.1,60.0,Spring,2026-04-12
Waterproof Hiking Boots,Apparel,4719.77,2200,4686.94,3,14159.31,14.0,Spring,2026-04-12
Ergonomic Office Chair,Home Goods,10929.68,6000,,2,21859.36,160.0,Spring,2026-04-12
UltraHD 4K Smart TV,Electronics,43563.94,32000,45335.75,8,348511.52,22.0,Spring,2026-04-13
Wireless Noise-Canceling Headphones,Electronics,8219.72,4500,8240.77,5,41098.6,61.0,Spring,2026-04-13
Classic Denim Jacket,Apparel,2406.53,1200,2405.67,6,14439.18,501.0,Spring,2026-04-13
Ergonomic Office Chair,Home Goods,11104.8,6000,10532.92,7,77733.6,160.0,Spring,2026-04-13
Ceramic Essential Oil Diffuser,Home Goods,1761.87,800,1966.21,3,5285.61,118.0,Spring,2026-04-13
UltraHD 4K Smart TV,Electronics,42897.86,32000,44497.04,8,343182.88,20.0,Spring,2026-04-14
Wireless Noise-Canceling Headphones,Electronics,8176.98,4500,8023.14,4,32707.92,58.0,Spring,2026-04-14
Waterproof Hiking Boots,Apparel,4672.44,2200,4868.52,3,14017.32,14.0,Spring,2026-04-14
UltraHD 4K Smart TV,Electronics,43926.29,32000,46089.89,8,351410.32,21.0,Spring,2026-04-15
Wireless Noise-Canceling Headphones,Electronics,8237.16,4500,8230.87,2,16474.32,59.0,Spring,2026-04-15
Classic Denim Jacket,Apparel,2404.27,1200,2405.41,5,12021.35,503.0,Spring,2026-04-15
Waterproof Hiking Boots,Apparel,4492.12,2200,4746.09,3,13476.36,16.0,Spring,2026-04-15
Ergonomic Office Chair,Home Goods,10745.36,6000,10493.62,9,96708.24,151.0,Spring,2026-04-15
Ceramic Essential Oil Diffuser,Home Goods,1721.84,800,1982.13,11,18940.24,107.0,Spring,2026-04-15
UltraHD 4K Smart TV,Electronics,44746.66,32000,45893.08,7,313226.62,22.0,Spring,2026-04-16
Wireless Noise-Canceling Headphones,Electronics,8019.45,4500,8503.7,8,64155.6,51.0,Spring,2026-04-16
Ergonomic Office Chair,Home Goods,11174.24,6000,10320.88,10,111742.4,147.0,Spring,2026-04-16
Ceramic Essential Oil Diffuser,Home Goods,1876.17,800,1904.24,1,1876.17,117.0,Spring,2026-04-16
UltraHD 4K Smart TV,Electronics,43158.94,32000,45762.64,2,86317.88,26.0,Spring,2026-04-17
Classic Denim Jacket,Apparel,2431.42,1200,2344.67,2,4862.84,507.0,Spring,2026-04-17
Waterproof Hiking Boots,Apparel,4724.35,2200,4521.33,3,14173.05,19.0,Spring,2026-04-17
Ergonomic Office Chair,Home Goods,11375.78,6000,10545.88,9,102382.02,143.0,Spring,2026-04-17
Ceramic Essential Oil Diffuser,Home Goods,1723.57,800,1911.06,9,15512.13,118.0,Spring,2026-04-17
Wireless Noise-Canceling Headphones,Electronics,8085.58,4500,7995.66,1,8085.58,58.0,Spring,2026-04-18
Waterproof Hiking Boots,Apparel,4497.67,2200,4544.38,1,4497.67,20.0,Spring,2026-04-18
Ergonomic Office Chair,Home Goods,11267.96,6000,10710.23,1,11267.96,146.0,Spring,2026-04-18
Ceramic Essential Oil Diffuser,Home Goods,1711.53,800,1990.72,2,3423.06,122.0,Spring,2026-04-18
UltraHD 4K Smart TV,Electronics,44024.49,32000,45857.82,1,44024.49,30.0,Spring,2026-04-19
Wireless Noise-Canceling Headphones,Electronics,7922.69,4500,8315.77,4,31690.76,57.0,Spring,2026-04-19
Waterproof Hiking Boots,Apparel,4570.2,2200,4640.27,7,31991.4,19.0,Spring,2026-04-19
Ergonomic Office Chair,Home Goods,10536.36,6000,10820.26,7,73754.52,146.0,Spring,2026-04-19
Ceramic Essential Oil Diffuser,Home Goods,1776.69,800,1960.75,13,23096.97,111.0,Spring,2026-04-19
Classic Denim Jacket,Apparel,2542.29,1200,2382.78,1,2542.29,510.0,Spring,2026-04-20
Waterproof Hiking Boots,Apparel,4630.73,2200,4682.69,8,37045.84,13.0,Spring,2026-04-20
Ergonomic Office Chair,Home Goods,11389.84,6000,10709.16,1,11389.84,152.0,Spring,2026-04-20
Ceramic Essential Oil Diffuser,Home Goods,1817.35,800,1929.1,13,23625.55,106.0,Spring,2026-04-20
UltraHD 4K Smart TV,Electronics,43912.77,32000,45634.19,4,175651.08,33.0,Spring,2026-04-21
Classic Denim Jacket,Apparel,2396.69,1200,2420.25,5,11983.45,510.0,Spring,2026-04-21
Waterproof Hiking Boots,Apparel,4513.69,2200,4761.21,10,45136.9,12.0,Spring,2026-04-21
Ergonomic Office Chair,Home Goods,10786.27,6000,10520.58,8,86290.16,149.0,Spring,2026-04-21
Classic Denim Jacket,Apparel,2392.78,1200,2370.37,2,4785.56,514.0,Spring,2026-04-22
Waterproof Hiking Boots,Apparel,4643.0,2200,4718.55,2,9286.0,18.0,Spring,2026-04-22
Ergonomic Office Chair,Home Goods,10821.8,6000,10841.77,9,97396.2,148.0,Spring,2026-04-22
Ceramic Essential Oil Diffuser,Home Goods,1831.98,800,1907.37,8,14655.84,100.0,Spring,2026-04-22
UltraHD 4K Smart TV,Electronics,44988.88,32000,43656.56,6,269933.28,35.0,Spring,2026-04-23
Classic Denim Jacket,Apparel,2591.25,1200,2365.56,7,18138.75,508.0,Spring,2026-04-23
Waterproof Hiking Boots,Apparel,4463.09,2200,4606.45,6,26778.54,21.0,Spring,2026-04-23
Ceramic Essential Oil Diffuser,Home Goods,1774.62,800,1998.1,8,14196.96,95.0,Spring,2026-04-23
Wireless Noise-Canceling Headphones,Electronics,7658.28,4500,8483.81,5,38291.4,53.0,Spring,2026-04-24
Waterproof Hiking Boots,Apparel,4565.86,2200,4840.36,9,41092.74,23.0,Spring,2026-04-24
Ergonomic Office Chair,Home Goods,11394.62,6000,10612.38,9,102551.58,144.0,Spring,2026-04-24
Ceramic Essential Oil Diffuser,Home Goods,1804.96,800,1974.25,1,1804.96,104.0,Spring,2026-04-24
Wireless Noise-Canceling Headphones,Electronics,8155.31,4500,7882.58,7,57087.17,55.0,Spring,2026-04-25
Classic Denim Jacket,Apparel,2510.87,1200,2317.97,3,7532.61,505.0,Spring,2026-04-25
Waterproof Hiking Boots,Apparel,4638.99,2200,4622.81,8,37111.92,21.0,Spring,2026-04-25
Ergonomic Office Chair,Home Goods,10699.93,6000,10421.38,1,10699.93,143.0,Spring,2026-04-25
UltraHD 4K Smart TV,Electronics,45726.6,32000,45935.65,4,182906.4,39.0,Spring,2026-04-26
Wireless Noise-Canceling Headphones,Electronics,8167.12,4500,8412.38,7,57169.84,56.0,Spring,2026-04-26
Classic Denim Jacket,Apparel,2551.34,1200,2350.78,4,10205.36,501.0,Spring,2026-04-26
UltraHD 4K Smart TV,Electronics,45337.82,32000,45520.24,8,362702.56,31.0,Spring,2026-04-27
Classic Denim Jacket,Apparel,2376.03,1200,2306.11,8,19008.24,500.0,Spring,2026-04-27
Waterproof Hiking Boots,Apparel,4528.42,2200,4866.86,2,9056.84,29.0,Spring,2026-04-27
Ergonomic Office Chair,Home Goods,10607.13,6000,10721.97,12,127285.56,142.0,Spring,2026-04-27
Ceramic Essential Oil Diffuser,Home Goods,1863.62,800,1987.03,7,13045.34,105.0,Spring,2026-04-27
UltraHD 4K Smart TV,Electronics,47217.74,32000,44172.1,8,377741.92,32.0,Spring,2026-04-28
Wireless Noise-Canceling Headphones,Electronics,7843.45,4500,7928.72,7,54904.15,60.0,Spring,2026-04-28
Classic Denim Jacket,Apparel,2584.22,1200,2413.88,8,20673.76,503.0,Spring,2026-04-28
Waterproof Hiking Boots,Apparel,4544.18,2200,4738.29,5,22720.9,25.0,Spring,2026-04-28
Wireless Noise-Canceling Headphones,Electronics,8305.04,4500,8087.34,5,41525.2,66.0,Spring,2026-04-29
Waterproof Hiking Boots,Apparel,4546.53,2200,4815.35,7,31825.71,27.0,Spring,2026-04-29
Ergonomic Office Chair,Home Goods,10793.98,6000,10574.04,9,97145.82,134.0,Spring,2026-04-29
Ceramic Essential Oil Diffuser,Home Goods,1809.42,800,1965.43,6,10856.52,108.0,Spring,2026-04-29
Waterproof Hiking Boots,Apparel,4459.63,2200,4637.19,4,17838.52,23.0,Spring,2026-04-30
Ergonomic Office Chair,Home Goods,11207.19,6000,10298.23,8,89657.52,136.0,Spring,2026-04-30
Ceramic Essential Oil Diffuser,Home Goods,1727.76,800,1962.45,5,8638.8,113.0,Spring,2026-04-30
Ergonomic Office Chair,Home Goods,10647.62,6000,10163.8,1,10647.62,145.0,Spring,2026-05-01
UltraHD 4K Smart TV,Electronics,43338.97,32000,43558.61,6,260033.82,35.0,Spring,2026-05-02
Waterproof Hiking Boots,Apparel,4509.15,2200,4878.69,7,31564.05,21.0,Spring,2026-05-02
Ergonomic Office Chair,Home Goods,10515.92,6000,10514.78,1,10515.92,148.0,Spring,2026-05-02
Ceramic Essential Oil Diffuser,Home Goods,1863.53,800,1932.47,11,20498.83,111.0,Spring,2026-05-02
Wireless Noise-Canceling Headphones,Electronics,7893.31,4500,8278.14,5,39466.55,71.0,Spring,2026-05-03
Ergonomic Office Chair,Home Goods,10583.27,6000,10151.74,11,116415.97,139.0,Spring,2026-05-03
UltraHD 4K Smart TV,Electronics,45033.79,32000,44148.46,4,180135.16,40.0,Spring,2026-05-04
Wireless Noise-Canceling Headphones,Electronics,7908.88,4500,8324.52,3,23726.64,68.0,Spring,2026-05-04
Classic Denim Jacket,Apparel,2502.04,1200,2445.21,9,22518.36,501.0,Spring,2026-05-04
Waterproof Hiking Boots,Apparel,4441.63,2200,4597.03,9,39974.67,14.0,Spring,2026-05-04
Ceramic Essential Oil Diffuser,Home Goods,1746.11,800,1983.56,14,24445.54,98.0,Spring,2026-05-04
UltraHD 4K Smart TV,Electronics,43435.31,32000,43659.75,9,390917.79,35.0,Spring,2026-05-05
Wireless Noise-Canceling Headphones,Electronics,7862.88,4500,8058.9,2,15725.76,71.0,Spring,2026-05-05
Classic Denim Jacket,Apparel,2567.19,1200,2354.99,8,20537.52,493.0,Spring,2026-05-05
Waterproof Hiking Boots,Apparel,4419.76,2200,4687.02,7,30938.32,18.0,Spring,2026-05-05
Ergonomic Office Chair,Home Goods,10614.34,6000,10508.39,12,127372.08,129.0,Spring,2026-05-05
Ceramic Essential Oil Diffuser,Home Goods,1860.28,800,1989.92,1,1860.28,102.0,Spring,2026-05-05
UltraHD 4K Smart TV,Electronics,43269.31,32000,45573.48,2,86538.62,41.0,Spring,2026-05-06
Wireless Noise-Canceling Headphones,Electronics,7759.66,4500,7896.79,3,23278.98,70.0,Spring,2026-05-06
Waterproof Hiking Boots,Apparel,4398.34,2200,4813.24,10,43983.4,12.0,Spring,2026-05-06
Ergonomic Office Chair,Home Goods,10514.04,6000,10858.68,7,73598.28,132.0,Spring,2026-05-06
UltraHD 4K Smart TV,Electronics,45140.4,32000,43071.99,5,225702.0,39.0,Spring,2026-05-07
Wireless Noise-Canceling Headphones,Electronics,8092.44,4500,7897.95,9,72831.96,64.0,Spring,2026-05-07
Classic Denim Jacket,Apparel,2549.52,1200,2426.52,6,15297.12,496.0,Spring,2026-05-07
Waterproof Hiking Boots,Apparel,4467.2,2200,4560.41,3,13401.6,9.0,Spring,2026-05-07
Ergonomic Office Chair,Home Goods,10798.99,6000,10723.7,8,86391.92,133.0,Spring,2026-05-07
Ceramic Essential Oil Diffuser,Home Goods,1806.78,800,1872.74,1,1806.78,101.0,Spring,2026-05-07
Wireless Noise-Canceling Headphones,Electronics,8168.72,4500,8510.53,2,16337.44,62.0,Spring,2026-05-08
Classic Denim Jacket,Apparel,2486.69,1200,2305.36,4,9946.76,502.0,Spring,2026-05-08
Waterproof Hiking Boots,Apparel,4591.18,2200,4871.45,3,13773.54,11.0,Spring,2026-05-08
Ergonomic Office Chair,Home Goods,11499.07,6000,10619.37,8,91992.56,125.0,Spring,2026-05-08
UltraHD 4K Smart TV,Electronics,43255.74,32000,42989.24,6,259534.44,40.0,Spring,2026-05-09
Classic Denim Jacket,Apparel,2416.87,1200,2376.77,4,9667.48,503.0,Spring,2026-05-09
Waterproof Hiking Boots,Apparel,4577.53,2200,4703.27,1,4577.53,17.0,Spring,2026-05-09
Ergonomic Office Chair,Home Goods,10808.27,6000,10476.96,6,64849.62,125.0,Spring,2026-05-09
Ceramic Essential Oil Diffuser,Home Goods,1854.87,800,1929.56,6,11129.22,95.0,Spring,2026-05-09
UltraHD 4K Smart TV,Electronics,43125.21,32000,46025.49,2,86250.42,46.0,Spring,2026-05-10
Wireless Noise-Canceling Headphones,Electronics,8164.61,4500,8410.47,1,8164.61,71.0,Spring,2026-05-10
Classic Denim Jacket,Apparel,2473.0,1200,2374.79,3,7419.0,508.0,Spring,2026-05-10
Waterproof Hiking Boots,Apparel,4430.75,2200,4826.29,8,35446.0,20.0,Spring,2026-05-10
Ergonomic Office Chair,Home Goods,10723.6,6000,10093.02,11,117959.6,120.0,Spring,2026-05-10
Ceramic Essential Oil Diffuser,Home Goods,1837.64,800,1875.29,12,22051.68,94.0,Spring,2026-05-10
UltraHD 4K Smart TV,Electronics,46773.82,32000,43532.27,4,187095.28,42.0,Spring,2026-05-11
Wireless Noise-Canceling Headphones,Electronics,8287.0,4500,8331.5,7,58009.0,74.0,Spring,2026-05-11
Waterproof Hiking Boots,Apparel,4276.31,2200,4515.54,10,42763.1,19.0,Spring,2026-05-11
Ergonomic Office Chair,Home Goods,11149.75,6000,10461.54,2,22299.5,129.0,Spring,2026-05-11
Ceramic Essential Oil Diffuser,Home Goods,1865.33,800,1913.5,7,13057.31,95.0,Spring,2026-05-11
UltraHD 4K Smart TV,Electronics,42830.95,32000,46040.67,10,428309.5,34.0,Spring,2026-05-12
Classic Denim Jacket,Apparel,2426.3,1200,2397.52,8,19410.4,504.0,Spring,2026-05-12
Waterproof Hiking Boots,Apparel,4693.44,2200,4693.91,6,28160.64,14.0,Spring,2026-05-12
Ceramic Essential Oil Diffuser,Home Goods,1810.06,800,1935.02,13,23530.78,91.0,Spring,2026-05-12
UltraHD 4K Smart TV,Electronics,44714.62,32000,44976.32,7,313002.34,29.0,Spring,2026-05-13
Wireless Noise-Canceling Headphones,Electronics,7793.83,4500,8478.47,8,62350.64,66.0,Spring,2026-05-13
Classic Denim Jacket,Apparel,2379.86,1200,2490.81,5,11899.3,508.0,Spring,2026-05-13
Ergonomic Office Chair,Home Goods,11463.28,6000,10814.51,1,11463.28,134.0,Spring,2026-05-13
Ceramic Essential Oil Diffuser,Home Goods,1847.72,800,1939.51,3,5543.16,99.0,Spring,2026-05-13
UltraHD 4K Smart TV,Electronics,45405.57,32000,44585.99,6,272433.42,32.0,Spring,2026-05-14
Wireless Noise-Canceling Headphones,Electronics,7672.75,4500,8477.63,1,7672.75,65.0,Spring,2026-05-14
Classic Denim Jacket,Apparel,2452.4,1200,2365.46,2,4904.8,511.0,Spring,2026-05-14
Waterproof Hiking Boots,Apparel,4710.48,2200,4632.9,7,32973.36,16.0,Spring,2026-05-14
Ergonomic Office Chair,Home Goods,10794.02,6000,10488.28,11,118734.22,132.0,Spring,2026-05-14
Ceramic Essential Oil Diffuser,Home Goods,1884.5,800,1984.94,7,13191.5,98.0,Spring,2026-05-14
UltraHD 4K Smart TV,Electronics,45847.81,32000,43284.09,5,229239.05,34.0,Spring,2026-05-15
Wireless Noise-Canceling Headphones,Electronics,7861.51,4500,7879.08,7,55030.57,65.0,Spring,2026-05-15
Classic Denim Jacket,Apparel,2594.87,1200,2382.72,1,2594.87,,Spring,2026-05-15
Waterproof Hiking Boots,Apparel,4421.03,2200,4867.37,8,35368.24,9.0,Spring,2026-05-15
Ergonomic Office Chair,Home Goods,11188.43,6000,10216.23,7,78319.01,134.0,Spring,2026-05-15
UltraHD 4K Smart TV,Electronics,47178.53,32000,45341.06,3,141535.59,33.0,Spring,2026-05-16
Wireless Noise-Canceling Headphones,Electronics,8219.74,4500,8045.72,9,73977.66,58.0,Spring,2026-05-16
Classic Denim Jacket,Apparel,2597.8,1200,2401.09,4,10391.2,511.0,Spring,2026-05-16
Waterproof Hiking Boots,Apparel,4570.03,2200,4601.96,5,22850.15,9.0,Spring,2026-05-16
Ceramic Essential Oil Diffuser,Home Goods,1801.53,800,1921.68,9,16213.77,92.0,Spring,2026-05-16
UltraHD 4K Smart TV,Electronics,46066.79,32000,42969.56,2,92133.58,42.0,Spring,2026-05-17
Wireless Noise-Canceling Headphones,Electronics,7950.81,4500,8272.83,5,39754.05,60.0,Spring,2026-05-17
Classic Denim Jacket,Apparel,2564.06,1200,2356.98,3,7692.18,510.0,Spring,2026-05-17
Ergonomic Office Chair,Home Goods,10561.04,6000,10887.99,11,116171.44,124.0,Spring,2026-05-17
Ceramic Essential Oil Diffuser,Home Goods,1800.26,800,1908.45,6,10801.56,95.0,Spring,2026-05-17
UltraHD 4K Smart TV,Electronics,44871.15,32000,43345.79,9,403840.35,33.0,Spring,2026-05-18
Wireless Noise-Canceling Headphones,Electronics,8331.62,4500,7946.16,2,16663.24,63.0,Spring,2026-05-18
Ceramic Essential Oil Diffuser,Home Goods,1750.42,800,1944.62,9,15753.78,87.0,Spring,2026-05-18
Wireless Noise-Canceling Headphones,Electronics,8299.99,4500,7926.28,1,8299.99,70.0,Spring,2026-05-19
Classic Denim Jacket,Apparel,2497.67,1200,2388.21,3,7493.01,510.0,Spring,2026-05-19
Ergonomic Office Chair,Home Goods,10637.85,6000,10304.46,10,106378.5,119.0,Spring,2026-05-19
Ceramic Essential Oil Diffuser,Home Goods,1820.1,800,1960.26,13,23661.3,74.0,Spring,2026-05-19
Waterproof Hiking Boots,Apparel,4334.2,2200,4625.66,7,30339.4,13.0,Spring,2026-05-20
UltraHD 4K Smart TV,Electronics,47013.43,32000,44227.15,1,47013.43,38.0,Spring,2026-05-21
Wireless Noise-Canceling Headphones,Electronics,8035.1,4500,8094.09,9,72315.9,63.0,Spring,2026-05-21
Classic Denim Jacket,Apparel,2416.14,1200,2448.71,2,4832.28,515.0,Spring,2026-05-21
Ergonomic Office Chair,Home Goods,11109.87,6000,10664.14,6,66659.22,118.0,Spring,2026-05-21
Ceramic Essential Oil Diffuser,Home Goods,1796.42,800,1955.52,1,1796.42,80.0,Spring,2026-05-21
UltraHD 4K Smart TV,Electronics,44731.0,32000,45686.23,6,268386.0,42.0,Spring,2026-05-22
Wireless Noise-Canceling Headphones,Electronics,8041.87,4500,7905.13,5,40209.35,66.0,Spring,2026-05-22
Classic Denim Jacket,Apparel,2422.6,1200,2432.63,6,14535.6,516.0,Spring,2026-05-22
Ergonomic Office Chair,Home Goods,10503.42,6000,10456.28,6,63020.52,121.0,Spring,2026-05-22
UltraHD 4K Smart TV,Electronics,42855.45,32000,44251.43,2,85710.9,40.0,Spring,2026-05-23
Wireless Noise-Canceling Headphones,Electronics,7675.65,4500,8369.5,1,7675.65,70.0,Spring,2026-05-23
Classic Denim Jacket,Apparel,2401.14,1200,2473.15,5,12005.7,519.0,Spring,2026-05-23
Waterproof Hiking Boots,Apparel,4520.2,2200,4618.6,8,36161.6,5.0,Spring,2026-05-23
Ergonomic Office Chair,Home Goods,11508.05,6000,10539.82,1,11508.05,128.0,Spring,2026-05-23
Ceramic Essential Oil Diffuser,Home Goods,1815.78,800,2011.74,5,9078.9,86.0,Spring,2026-05-23
UltraHD 4K Smart TV,Electronics,47098.02,32000,45573.77,1,47098.02,50.0,Spring,2026-05-24
Wireless Noise-Canceling Headphones,Electronics,7898.83,4500,8311.5,4,31595.32,67.0,Spring,2026-05-24
Waterproof Hiking Boots,Apparel,4630.18,2200,4523.74,1,4630.18,14.0,Spring,2026-05-24
Ergonomic Office Chair,Home Goods,10523.05,6000,10911.05,8,84184.4,121.0,Spring,2026-05-24
Ceramic Essential Oil Diffuser,Home Goods,1880.8,800,1910.38,1,1880.8,93.0,Spring,2026-05-24
UltraHD 4K Smart TV,Electronics,43685.3,32000,45615.73,6,262111.8,53.0,Spring,2026-05-25
Wireless Noise-Canceling Headphones,Electronics,7789.07,4500,7936.19,9,70101.63,68.0,Spring,2026-05-25
Waterproof Hiking Boots,Apparel,4433.54,2200,4600.01,7,31034.78,10.0,Spring,2026-05-25
Ergonomic Office Chair,Home Goods,11169.66,6000,10528.24,5,55848.3,119.0,Spring,2026-05-25
UltraHD 4K Smart TV,Electronics,44661.73,32000,43176.34,3,133985.19,58.0,Spring,2026-05-26
Wireless Noise-Canceling Headphones,Electronics,8140.43,4500,8381.93,5,40702.15,63.0,Spring,2026-05-26
Classic Denim Jacket,Apparel,2415.54,1200,2493.1,9,21739.86,513.0,Spring,2026-05-26
Waterproof Hiking Boots,Apparel,4354.24,2200,4781.49,8,34833.92,11.0,Spring,2026-05-26
Ergonomic Office Chair,Home Goods,10746.6,6000,10630.01,6,64479.6,114.0,Spring,2026-05-26
Ceramic Essential Oil Diffuser,Home Goods,1777.18,800,1948.95,3,5331.54,99.0,Spring,2026-05-26
UltraHD 4K Smart TV,Electronics,43197.73,32000,44870.86,10,431977.3,48.0,Spring,2026-05-27
Wireless Noise-Canceling Headphones,Electronics,8021.85,4500,8136.23,3,24065.55,66.0,Spring,2026-05-27
Classic Denim Jacket,Apparel,2482.75,1200,2337.56,2,4965.5,517.0,Spring,2026-05-27
Waterproof Hiking Boots,Apparel,4553.52,2200,4618.37,1,4553.52,16.0,Spring,2026-05-27
Ergonomic Office Chair,Home Goods,10477.17,6000,10760.62,7,73340.19,117.0,Spring,2026-05-27
UltraHD 4K Smart TV,Electronics,42832.71,32000,45175.11,10,428327.1,39.0,Spring,2026-05-28
Wireless Noise-Canceling Headphones,Electronics,7720.44,4500,8179.69,5,38602.2,71.0,Spring,2026-05-28
Classic Denim Jacket,Apparel,2542.4,1200,2490.37,7,17796.8,518.0,Spring,2026-05-28
Waterproof Hiking Boots,Apparel,4465.88,2200,4679.95,1,4465.88,19.0,Spring,2026-05-28
Ergonomic Office Chair,Home Goods,11206.7,6000,10805.72,4,44826.8,113.0,Spring,2026-05-28
Ceramic Essential Oil Diffuser,Home Goods,1838.54,800,1902.61,7,12869.78,95.0,Spring,2026-05-28
UltraHD 4K Smart TV,Electronics,44620.99,32000,44390.27,4,178483.96,35.0,Spring,2026-05-29
Classic Denim Jacket,Apparel,2596.97,1200,2438.97,1,2596.97,519.0,Spring,2026-05-29
Waterproof Hiking Boots,Apparel,4469.25,2200,4819.4,1,4469.25,20.0,Spring,2026-05-29
Ergonomic Office Chair,Home Goods,11396.89,6000,10084.57,4,45587.56,118.0,Spring,2026-05-29
UltraHD 4K Smart TV,Electronics,46141.25,32000,46122.08,3,138423.75,38.0,Spring,2026-05-30
Wireless Noise-Canceling Headphones,Electronics,7804.82,4500,8298.94,5,39024.1,75.0,Spring,2026-05-30
Classic Denim Jacket,Apparel,2441.97,1200,2419.97,9,21977.73,516.0,Spring,2026-05-30
Waterproof Hiking Boots,Apparel,4457.12,2200,4596.68,3,13371.36,17.0,Spring,2026-05-30
Ceramic Essential Oil Diffuser,Home Goods,1717.22,800,2012.63,2,3434.44,98.0,Spring,2026-05-30
Wireless Noise-Canceling Headphones,Electronics,8091.34,4500,8091.2,5,40456.7,75.0,Spring,2026-05-31
Classic Denim Jacket,Apparel,2380.01,1200,2415.85,1,2380.01,518.0,Spring,2026-05-31
Waterproof Hiking Boots,Apparel,4280.74,2200,4839.7,4,17122.96,23.0,Spring,2026-05-31
Ergonomic Office Chair,Home Goods,10602.07,6000,10449.15,9,95418.63,109.0,Spring,2026-05-31
Ceramic Essential Oil Diffuser,Home Goods,1740.65,800,1914.39,9,15665.85,93.0,Summer,2026-06-01
UltraHD 4K Smart TV,Electronics,46576.43,32000,43477.75,7,326035.01,34.0,Summer,2026-06-02
Wireless Noise-Canceling Headphones,Electronics,8377.21,4500,8053.21,6,50263.26,70.0,Summer,2026-06-02
Classic Denim Jacket,Apparel,2545.37,1200,2352.69,1,2545.37,517.0,Summer,2026-06-02
Waterproof Hiking Boots,Apparel,4375.97,2200,4697.69,9,39383.73,23.0,Summer,2026-06-02
Ergonomic Office Chair,Home Goods,11352.63,6000,10319.61,1,11352.63,117.0,Summer,2026-06-02
UltraHD 4K Smart TV,Electronics,45995.22,32000,45061.73,8,367961.76,27.0,Summer,2026-06-03
Wireless Noise-Canceling Headphones,Electronics,8090.15,4500,8256.01,8,64721.2,70.0,Summer,2026-06-03
Classic Denim Jacket,Apparel,2439.86,1200,2320.25,3,7319.58,522.0,Summer,2026-06-03
Waterproof Hiking Boots,Apparel,4500.09,2200,4828.01,6,27000.54,23.0,Summer,2026-06-03
Ergonomic Office Chair,Home Goods,11359.42,6000,10777.84,8,90875.36,117.0,Summer,2026-06-03
Wireless Noise-Canceling Headphones,Electronics,8198.73,4500,,1,8198.73,80.0,Summer,2026-06-04
Classic Denim Jacket,Apparel,2610.45,1200,2419.92,6,15662.7,518.0,Summer,2026-06-04
Waterproof Hiking Boots,Apparel,4500.26,2200,4833.7,1,4500.26,26.0,Summer,2026-06-04
Ergonomic Office Chair,Home Goods,10657.5,6000,10506.63,6,63945.0,120.0,Summer,2026-06-04
UltraHD 4K Smart TV,Electronics,45588.83,32000,43964.52,7,319121.81,31.0,Summer,2026-06-05
Wireless Noise-Canceling Headphones,Electronics,8265.79,4500,8052.27,6,49594.74,75.0,Summer,2026-06-05
Classic Denim Jacket,Apparel,2510.57,1200,2332.44,4,10042.28,524.0,Summer,2026-06-05
Ergonomic Office Chair,Home Goods,11143.49,6000,10696.79,3,33430.47,121.0,Summer,2026-06-05
UltraHD 4K Smart TV,Electronics,45925.47,32000,44461.66,8,367403.76,24.0,Summer,2026-06-06
Classic Denim Jacket,Apparel,2486.09,1200,2485.25,5,12430.45,529.0,Summer,2026-06-06
Wireless Noise-Canceling Headphones,Electronics,7785.05,4500,8354.06,8,62280.4,74.0,Summer,2026-06-07
Classic Denim Jacket,Apparel,2571.63,1200,2364.01,2,5143.26,535.0,Summer,2026-06-07
Wireless Noise-Canceling Headphones,Electronics,7836.66,4500,8454.67,7,54856.62,72.0,Summer,2026-06-08
Classic Denim Jacket,Apparel,2487.1,1200,2365.54,1,2487.1,538.0,Summer,2026-06-08
Ergonomic Office Chair,Home Goods,11397.14,6000,10555.32,8,91177.12,115.0,Summer,2026-06-08
Ceramic Essential Oil Diffuser,Home Goods,1802.42,800,1973.49,10,18024.2,91.0,Summer,2026-06-08
UltraHD 4K Smart TV,Electronics,43257.03,32000,44773.7,1,43257.03,30.0,Summer,2026-06-09
Wireless Noise-Canceling Headphones,Electronics,8386.88,4500,8309.78,7,58708.16,71.0,Summer,2026-06-09
Classic Denim Jacket,Apparel,2530.83,1200,2314.82,5,12654.15,542.0,Summer,2026-06-09
Waterproof Hiking Boots,Apparel,4424.71,2200,4676.8,5,22123.55,26.0,Summer,2026-06-09
Ergonomic Office Chair,Home Goods,11016.03,6000,10248.13,8,88128.24,110.0,Summer,2026-06-09
Ceramic Essential Oil Diffuser,Home Goods,1723.0,800,1895.0,7,12061.0,94.0,Summer,2026-06-09
